Country,League,Season,round,Date,Time,Home,Away,HG,AG,HxG,AxG,HExpG+,AExpG+,Res,PSCH,PSCD,PSCA
Mexico,Liga MX,2024/2025,4,2025/01/30,01:00,Queretaro,Pachuca,0,1,0.4,1.9,0.22,1.495,A,4.36,3.54,1.91
Mexico,Liga MX,2024/2025,4,2025/01/30,03:00,FC Juarez,Santos Laguna,1,0,1.6,0.5,1.33,0.275,H,2.01,3.52,3.94
Mexico,Liga MX,2024/2025,4,2025/01/30,03:05,UNAM Pumas,Toluca,1,1,0.6,0.8,0.78,0.89,D,2.76,3.27,2.74
Mexico,Liga MX,2024/2025,5,2025/02/01,01:00,Mazatlan,Leon,1,2,0.8,0.4,0.89,1.12,A,2.33,3.25,3.38
Mexico,Liga MX,2024/2025,5,2025/02/01,03:05,Tijuana,Cruz Azul,2,3,1.1,2.4,1.505,2.67,A,3.83,3.56,2.03
Mexico,Liga MX,2024/2025,5,2025/02/01,23:00,Club America,FC Juarez,4,0,2.2,0.7,3.01,0.385,H,1.34,5.31,9.9
Mexico,Liga MX,2024/2025,5,2025/02/01,23:05,Guadalajara,Queretaro,1,1,0.9,0.4,0.945,0.67,D,1.49,4.35,7.22
Mexico,Liga MX,2024/2025,5,2025/02/02,03:15,Toluca,Tigres UANL,1,0,2,0.6,1.55,0.33,H,2.15,3.55,3.47
Mexico,Liga MX,2024/2025,5,2025/02/02,01:05,Monterrey,Necaxa,1,0,1.3,1.1,1.165,0.605,H,1.67,4.15,5.1
Mexico,Liga MX,2024/2025,5,2025/02/02,01:00,Pachuca,Atlas,0,0,0.6,0.5,0.33,0.275,D,1.8,3.66,4.84
Mexico,Liga MX,2024/2025,5,2025/02/02,23:00,Santos Laguna,Puebla,0,2,1.6,1.3,0.88,1.615,A,2.82,3.22,2.72
Mexico,Liga MX,2024/2025,5,2025/02/03,01:00,Atletico San Luis,UNAM Pumas,2,3,1,2,1.45,2.45,A,2.99,3.14,2.63
Mexico,Liga MX,2024/2025,1,2025/02/06,03:10,Pachuca,Leon,1,2,1.9,1.7,1.495,1.835,A,2.1,3.47,3.73
Mexico,Liga MX,2024/2025,6,2025/02/08,03:00,Puebla,Club America,1,2,0.8,1.5,0.89,1.725,A,5.38,4.02,1.66
Mexico,Liga MX,2024/2025,6,2025/02/08,01:00,Necaxa,Santos Laguna,3,2,3.3,1.6,3.165,1.78,H,1.49,4.6,6.69
Mexico,Liga MX,2024/2025,6,2025/02/08,01:00,Queretaro,Atletico San Luis,1,0,1.4,0.4,1.22,0.22,H,2.72,3.18,2.85
Mexico,Liga MX,2024/2025,6,2025/02/09,03:00,FC Juarez,Monterrey,2,1,1.3,1.8,1.615,1.44,H,4.2,3.78,1.88
Mexico,Liga MX,2024/2025,6,2025/02/09,03:05,Cruz Azul,Pachuca,2,1,1.9,1.1,1.945,1.055,H,1.67,3.92,5.44
Mexico,Liga MX,2024/2025,6,2025/02/09,01:00,Leon,Toluca,3,3,1,1.8,1.9,2.34,D,3.34,3.62,2.18
Mexico,Liga MX,2024/2025,6,2025/02/09,01:00,Tigres UANL,Atlas,2,1,1.2,1.6,1.56,1.33,H,1.48,4.45,7.29
Mexico,Liga MX,2024/2025,6,2025/02/10,00:00,UNAM Pumas,Mazatlan,1,0,0.7,0.5,0.835,0.275,H,1.51,4.01,8.04
Mexico,Liga MX,2024/2025,6,2025/02/10,03:05,Guadalajara,Tijuana,2,1,2.6,1.4,2.33,1.22,H,1.68,3.9,5.37
Mexico,Liga MX,2024/2025,7,2025/02/15,03:00,Tijuana,FC Juarez,1,2,2.2,1,1.66,1.45,A,1.87,3.9,4.09
Mexico,Liga MX,2024/2025,7,2025/02/15,23:00,Atlas,Puebla,3,2,1.5,0.4,2.175,1.12,H,2.06,3.3,4.07
Mexico,Liga MX,2024/2025,7,2025/02/15,03:00,Mazatlan,Santos Laguna,1,1,2.3,0.6,1.715,0.78,D,1.76,3.78,4.93
Mexico,Liga MX,2024/2025,7,2025/02/15,03:00,Club America,Necaxa,2,3,2,0.8,2,1.79,A,1.46,4.77,7.07
Mexico,Liga MX,2024/2025,7,2025/02/16,01:00,Tigres UANL,Cruz Azul,2,1,1.3,1,1.615,1,H,2.47,3.11,3.27
Mexico,Liga MX,2024/2025,7,2025/02/16,23:00,Queretaro,Monterrey,2,4,0.4,2.4,1.12,3.12,A,4.5,3.75,1.83
Mexico,Liga MX,2024/2025,7,2025/02/16,03:10,Toluca,Guadalajara,2,1,0.9,0.5,1.395,0.725,H,1.75,3.98,4.7
Mexico,Liga MX,2024/2025,7,2025/02/17,01:00,Atletico San Luis,Leon,1,2,2,1.4,1.55,1.67,A,2.65,3.55,2.67
Mexico,Liga MX,2024/2025,7,2025/02/17,01:05,Pachuca,UNAM Pumas,2,1,2.1,0.4,2.055,0.67,H,2.17,3.42,3.55
Mexico,Liga MX,2024/2025,9,2025/02/19,03:10,Atlas,Necaxa,0,4,0.5,2.4,0.275,3.12,A,2.79,3.47,2.61
Mexico,Liga MX,2024/2025,9,2025/02/20,03:05,Santos Laguna,Cruz Azul,0,1,0.3,1.7,0.165,1.385,A,7.62,4.9,1.42
Mexico,Liga MX,2024/2025,9,2025/02/20,01:00,Club America,Leon,1,1,1.1,0.9,1.055,0.945,D,1.52,4.54,6.35
Mexico,Liga MX,2024/2025,8,2025/02/22,01:00,Necaxa,Mazatlan,3,1,2.4,0.3,2.67,0.615,H,1.57,4.05,6.43
Mexico,Liga MX,2024/2025,8,2025/02/22,03:00,Puebla,Tijuana,2,0,2.1,1.2,2.055,0.66,H,2.24,3.58,3.24
Mexico,Liga MX,2024/2025,8,2025/02/22,23:00,FC Juarez,Toluca,0,4,0.2,3.2,0.11,3.56,A,3.86,3.89,1.93
Mexico,Liga MX,2024/2025,8,2025/02/23,01:00,Monterrey,Atletico San Luis,3,1,2.6,0.4,2.78,0.67,H,1.37,5.32,8.33
Mexico,Liga MX,2024/2025,8,2025/02/23,03:05,UNAM Pumas,Club America,0,2,0.5,2.5,0.275,2.275,A,4.05,3.52,1.99
Mexico,Liga MX,2024/2025,8,2025/02/23,01:05,Guadalajara,Pachuca,2,1,0.8,0.8,1.34,0.89,H,2.26,3.35,3.43
Mexico,Liga MX,2024/2025,8,2025/02/23,01:00,Leon,Tigres UANL,1,0,1.4,0.4,1.22,0.22,H,2.98,3.34,2.52
Mexico,Liga MX,2024/2025,8,2025/02/23,23:00,Santos Laguna,Atlas,2,0,1.1,0.9,1.505,0.495,H,3.06,3.35,2.45
Mexico,Liga MX,2024/2025,8,2025/02/24,01:05,Cruz Azul,Queretaro,1,0,2.5,0.2,1.825,0.11,H,1.32,5.64,9.7
Mexico,Liga MX,2024/2025,9,2025/02/26,03:00,Tijuana,UNAM Pumas,4,2,1.2,2,2.46,2,H,2.13,3.72,3.39
Mexico,Liga MX,2024/2025,9,2025/02/26,03:00,Mazatlan,Monterrey,1,0,1.6,0.8,1.33,0.44,H,4.47,3.56,1.88
Mexico,Liga MX,2024/2025,9,2025/02/26,01:00,Tigres UANL,FC Juarez,0,1,1.5,0.4,0.825,0.67,A,1.41,4.99,7.72
Mexico,Liga MX,2024/2025,9,2025/02/27,01:00,Pachuca,Puebla,2,1,1.3,0.2,1.615,0.56,H,1.55,4.39,6.08
Mexico,Liga MX,2024/2025,9,2025/02/27,03:00,Toluca,Queretaro,5,0,1.9,0.7,3.295,0.385,H,1.28,6.14,9.85
Mexico,Liga MX,2024/2025,9,2025/02/27,03:05,Atletico San Luis,Guadalajara,3,1,0.6,1.8,1.68,1.44,H,3.86,3.62,2.02
Mexico,Liga MX,2024/2025,10,2025/03/01,23:00,Club America,Toluca,3,0,1.4,0.7,2.12,0.385,H,2.15,3.82,3.26
Mexico,Liga MX,2024/2025,10,2025/03/01,03:00,Mazatlan,Cruz Azul,1,1,1,0.6,1,0.78,D,5.36,3.79,1.7
Mexico,Liga MX,2024/2025,10,2025/03/01,23:00,FC Juarez,Pachuca,2,2,1.9,1.1,1.945,1.505,D,3.65,3.61,2.07
Mexico,Liga MX,2024/2025,10,2025/03/02,22:00,Queretaro,Puebla,2,0,1.2,1.6,1.56,0.88,H,2.37,3.25,3.3
Mexico,Liga MX,2024/2025,10,2025/03/02,03:10,UNAM Pumas,Guadalajara,0,1,0.9,0.5,0.495,0.725,A,3.24,3.11,2.48
Mexico,Liga MX,2024/2025,10,2025/03/02,01:00,Necaxa,Tigres UANL,1,2,0.8,2.1,0.89,2.055,A,2.62,3.46,2.76
Mexico,Liga MX,2024/2025,10,2025/03/02,01:00,Leon,Tijuana,2,1,1.7,0.9,1.835,0.945,H,1.66,4.35,4.91
Mexico,Liga MX,2024/2025,10,2025/03/03,00:00,Atlas,Atletico San Luis,3,1,1,0.5,1.9,0.725,H,2.1,3.53,3.66
Mexico,Liga MX,2024/2025,10,2025/03/03,02:05,Monterrey,Santos Laguna,4,2,3,1.5,3.45,1.725,H,1.26,6.33,10.84
Mexico,Liga MX,2024/2025,11,2025/03/08,01:00,Tigres UANL,Queretaro,1,0,0.7,0.4,0.835,0.22,H,1.32,5.52,9.82
Mexico,Liga MX,2024/2025,11,2025/03/08,03:00,Puebla,UNAM Pumas,1,3,1.1,1.6,1.055,2.23,A,3.33,3.15,2.41
Mexico,Liga MX,2024/2025,11,2025/03/08,23:00,Toluca,Necaxa,5,2,2.9,0.8,3.845,1.34,H,1.56,4.72,5.4
Mexico,Liga MX,2024/2025,11,2025/03/08,01:00,Atletico San Luis,FC Juarez,1,0,1.2,1.2,1.11,0.66,H,2.34,3.38,3.23
Mexico,Liga MX,2024/2025,11,2025/03/09,03:05,Guadalajara,Club America,0,0,0.5,1.1,0.275,0.605,D,3.26,3.13,2.46
Mexico,Liga MX,2024/2025,11,2025/03/09,01:00,Pachuca,Mazatlan,1,1,1.1,0.4,1.055,0.67,D,1.29,5.84,10.85
Mexico,Liga MX,2024/2025,11,2025/03/09,23:00,Santos Laguna,Leon,2,1,2.7,1,2.385,1,H,4.24,3.77,1.87
Mexico,Liga MX,2024/2025,11,2025/03/09,01:05,Cruz Azul,Monterrey,1,1,1.6,1.2,1.33,1.11,D,1.94,3.69,4.01
Mexico,Liga MX,2024/2025,11,2025/03/10,03:00,Tijuana,Atlas,3,4,2,2.3,2.45,3.065,A,2.06,3.69,3.6
Mexico,Liga MX,2024/2025,12,2025/03/15,01:00,Queretaro,Mazatlan,1,0,0.6,0.3,0.78,0.165,H,2.32,3.3,3.34
Mexico,Liga MX,2024/2025,12,2025/03/15,01:00,Necaxa,Leon,2,1,0.7,1.5,1.285,1.275,H,2.13,3.72,3.38
Mexico,Liga MX,2024/2025,12,2025/03/15,23:00,Tigres UANL,Santos Laguna,3,0,1.8,0.5,2.34,0.275,H,1.33,5.66,9.26
Mexico,Liga MX,2024/2025,12,2025/03/15,03:05,Puebla,Toluca,0,3,1.2,2.6,0.66,2.78,A,5.48,4.16,1.63
Mexico,Liga MX,2024/2025,12,2025/03/16,03:05,Atlas,Club America,1,3,2,1.6,1.55,2.23,A,4.32,3.74,1.86
Mexico,Liga MX,2024/2025,12,2025/03/16,01:00,Cruz Azul,Atletico San Luis,3,0,2.1,0.4,2.505,0.22,H,1.27,5.75,11.76
Mexico,Liga MX,2024/2025,12,2025/03/16,01:10,FC Juarez,Guadalajara,1,1,1,0.2,1,0.56,D,3.23,3.08,2.5
Mexico,Liga MX,2024/2025,12,2025/03/17,00:00,UNAM Pumas,Monterrey,1,3,1.4,2.6,1.22,2.78,A,2.97,3.23,2.58
Mexico,Liga MX,2024/2025,12,2025/03/17,02:00,Pachuca,Tijuana,4,1,2.5,0.1,3.175,0.505,H,1.34,5.63,8.56
Mexico,Liga MX,2024/2025,13,2025/03/29,03:00,Mazatlan,Atlas,3,2,1.2,1.7,2.01,1.835,H,2.71,3.1,2.92
Mexico,Liga MX,2024/2025,13,2025/03/29,01:00,Necaxa,Queretaro,2,0,1.1,0.6,1.505,0.33,H,1.53,4.55,6.16
Mexico,Liga MX,2024/2025,13,2025/03/29,23:00,Toluca,Pachuca,3,2,1.9,0.5,2.395,1.175,H,1.74,4.41,4.3
Mexico,Liga MX,2024/2025,13,2025/03/29,23:00,FC Juarez,Puebla,2,0,2.6,1.2,2.33,0.66,H,1.86,3.49,4.73
Mexico,Liga MX,2024/2025,13,2025/03/30,04:15,Monterrey,Tijuana,1,2,2.4,0.9,1.77,1.395,A,1.35,5.99,7.51
Mexico,Liga MX,2024/2025,13,2025/03/30,02:05,Club America,Tigres UANL,3,0,1.8,0.4,2.34,0.22,H,1.74,3.6,5.42
Mexico,Liga MX,2024/2025,13,2025/03/30,04:05,Guadalajara,Cruz Azul,0,1,1.9,0.5,1.045,0.725,A,3.14,3.21,2.48
Mexico,Liga MX,2024/2025,13,2025/03/31,00:00,Santos Laguna,Atletico San Luis,2,3,1.6,1.7,1.78,2.285,A,2.53,3.77,2.69
Mexico,Liga MX,2024/2025,13,2025/03/31,02:05,Leon,UNAM Pumas,1,2,2,1,1.55,1.45,A,2.19,3.46,3.47
Mexico,Liga MX,2024/2025,14,2025/04/05,04:00,Tijuana,Necaxa,1,2,2.1,0.9,1.605,1.395,A,2.33,4,2.83
Mexico,Liga MX,2024/2025,14,2025/04/05,04:05,Puebla,Tigres UANL,0,0,0.9,0.5,0.495,0.275,D,3.19,3.18,2.47
Mexico,Liga MX,2024/2025,14,2025/04/05,02:00,Queretaro,Leon,1,1,1.4,1.7,1.22,1.385,D,4.01,3.67,1.95
Mexico,Liga MX,2024/2025,14,2025/04/06,04:10,Cruz Azul,UNAM Pumas,3,2,0.9,2,1.845,2,H,1.81,3.61,4.87
Mexico,Liga MX,2024/2025,14,2025/04/06,00:00,Atlas,FC Juarez,1,1,0.8,0.5,0.89,0.725,D,2.23,3.42,3.42
Mexico,Liga MX,2024/2025,14,2025/04/06,02:05,Monterrey,Guadalajara,3,1,1.4,1.3,2.12,1.165,H,1.98,3.54,4.05
Mexico,Liga MX,2024/2025,14,2025/04/06,02:00,Atletico San Luis,Mazatlan,2,1,1.6,0.6,1.78,0.78,H,2.15,3.41,3.62
Mexico,Liga MX,2024/2025,14,2025/04/06,00:00,Pachuca,Club America,1,0,1.2,0.6,1.11,0.33,H,2.64,3.53,2.69
Mexico,Liga MX,2024/2025,14,2025/04/07,01:00,Toluca,Santos Laguna,2,1,0.9,0.8,1.395,0.89,H,1.13,10.26,16.67
Mexico,Liga MX,2024/2025,15,2025/04/11,03:05,Tijuana,Atletico San Luis,2,1,0.8,0.6,1.34,0.78,H,1.84,4.53,3.67
Mexico,Liga MX,2024/2025,15,2025/04/12,02:00,Necaxa,Pachuca,3,5,0.6,1.7,1.68,3.185,A,2.6,3.63,2.68
Mexico,Liga MX,2024/2025,15,2025/04/12,04:05,Mazatlan,Guadalajara,1,1,1.4,0.6,1.22,0.78,D,3.35,3.15,2.39
Mexico,Liga MX,2024/2025,15,2025/04/13,02:00,Tigres UANL,Monterrey,2,1,0.9,1.7,1.395,1.385,H,2.5,3.38,2.96
Mexico,Liga MX,2024/2025,15,2025/04/13,02:05,Atlas,Toluca,2,3,1.6,1.4,1.78,2.12,A,3.51,3.83,2.05
Mexico,Liga MX,2024/2025,15,2025/04/13,00:00,Leon,Puebla,1,0,1.2,0.5,1.11,0.275,H,1.55,4.41,6.07
Mexico,Liga MX,2024/2025,15,2025/04/13,04:15,Club America,Cruz Azul,0,0,1.2,0.9,0.66,0.495,D,2.49,3.35,3.01
Mexico,Liga MX,2024/2025,15,2025/04/13,00:00,UNAM Pumas,FC Juarez,0,0,0.6,0.1,0.33,0.055,D,1.88,3.61,4.43
Mexico,Liga MX,2024/2025,15,2025/04/14,00:00,Santos Laguna,Queretaro,1,2,1.3,0.6,1.165,1.23,A,2.05,3.75,3.58
Mexico,Liga MX,2024/2025,16,2025/04/16,04:00,FC Juarez,Necaxa,2,2,1,1,1.45,1.45,D,2.41,3.53,2.99
Mexico,Liga MX,2024/2025,16,2025/04/16,04:05,Cruz Azul,Leon,2,1,2,0.5,2,0.725,H,1.81,3.91,4.38
Mexico,Liga MX,2024/2025,16,2025/04/16,02:00,Pachuca,Tigres UANL,0,0,0.6,1.3,0.33,0.715,D,2.09,3.38,3.84
Mexico,Liga MX,2024/2025,16,2025/04/16,02:05,Guadalajara,Puebla,1,0,0.8,0.3,0.89,0.165,H,1.5,4.31,7.16
Mexico,Liga MX,2024/2025,16,2025/04/17,02:00,Queretaro,Atlas,1,2,1.3,1,1.165,1.45,A,3.48,3.28,2.27
Mexico,Liga MX,2024/2025,16,2025/04/17,04:05,UNAM Pumas,Santos Laguna,2,0,1.3,0.5,1.615,0.275,H,1.34,5.64,8.72
Mexico,Liga MX,2024/2025,16,2025/04/17,02:00,Monterrey,Club America,1,0,0.6,0.4,0.78,0.22,H,2.95,3.34,2.53
Mexico,Liga MX,2024/2025,16,2025/04/17,03:00,Atletico San Luis,Toluca,0,1,0.6,1.3,0.33,1.165,A,4.95,4.29,1.66
Mexico,Liga MX,2024/2025,16,2025/04/17,04:00,Mazatlan,Tijuana,0,2,0.4,1.4,0.22,1.67,A,2.03,3.75,3.62
Mexico,Liga MX,2024/2025,17,2025/04/19,02:00,Puebla,Necaxa,0,1,0.5,1.1,0.275,1.055,A,3.95,3.63,1.98
Mexico,Liga MX,2024/2025,17,2025/04/20,02:05,Toluca,Cruz Azul,2,2,1.4,1.1,1.67,1.505,D,1.99,3.6,3.93
Mexico,Liga MX,2024/2025,17,2025/04/20,00:00,Club America,Mazatlan,5,0,4.6,0.4,4.78,0.22,H,1.25,6.3,12.16
Mexico,Liga MX,2024/2025,17,2025/04/20,04:15,Atlas,Guadalajara,1,1,1.7,1.5,1.385,1.275,D,4.1,3.5,1.98
Mexico,Liga MX,2024/2025,17,2025/04/20,04:00,Tigres UANL,UNAM Pumas,2,1,1.7,1,1.835,1,H,1.95,3.53,4.18
Mexico,Liga MX,2024/2025,17,2025/04/21,04:00,FC Juarez,Queretaro,0,2,0.3,1.1,0.165,1.505,A,1.62,4.22,5.5
Mexico,Liga MX,2024/2025,17,2025/04/21,02:05,Leon,Monterrey,0,2,0.7,0.3,0.385,1.065,A,2.42,3.53,2.96
Mexico,Liga MX,2024/2025,17,2025/04/21,02:00,Atletico San Luis,Pachuca,2,1,1.2,3.3,1.56,2.265,H,3.79,4.51,1.82
Mexico,Liga MX,2024/2025,17,2025/04/21,00:00,Santos Laguna,Tijuana,0,4,0.6,1.3,0.33,2.515,A,2.52,4.07,2.56
Mexico,Liga MX,2024/2025,,2025/04/28,00:00,FC Juarez,UNAM Pumas,1,1,0.4,0.8,0.67,0.89,D,2.92,3.06,2.75
Mexico,Liga MX,2024/2025,,2025/04/28,02:30,Monterrey,Pachuca,1,2,0.9,2.4,0.945,2.22,A,1.93,3.66,4.09
Mexico,Liga MX,2024/2025,,2025/05/05,02:30,Monterrey,UNAM Pumas,2,0,1.4,0.7,1.67,0.385,H,1.81,3.59,4.85
Mexico,Liga MX,2024/2025,,2025/05/08,04:10,Pachuca,Club America,0,0,0.4,1.4,0.22,0.77,D,3.17,3.26,2.43
Mexico,Liga MX,2024/2025,,2025/05/08,02:00,Monterrey,Toluca,3,2,1.5,0.3,2.175,1.065,H,2.2,3.39,3.52
Mexico,Liga MX,2024/2025,,2025/05/09,02:00,Necaxa,Tigres UANL,0,0,1.4,0.5,0.77,0.275,D,2.67,3.19,2.9
Mexico,Liga MX,2024/2025,,2025/05/09,04:10,Leon,Cruz Azul,2,3,1.4,1.3,1.67,2.065,A,3.69,3.3,2.17
Mexico,Liga MX,2024/2025,,2025/05/11,04:10,Club America,Pachuca,2,0,1.9,0.6,1.945,0.33,H,1.83,3.77,4.44
Mexico,Liga MX,2024/2025,,2025/05/11,02:00,Toluca,Monterrey,2,1,1.7,0.7,1.835,0.835,H,1.56,4.37,5.89
Mexico,Liga MX,2024/2025,,2025/05/12,04:10,Tigres UANL,Necaxa,2,2,1.8,1.2,1.89,1.56,D,1.84,3.81,4.37
Mexico,Liga MX,2024/2025,,2025/05/12,02:00,Cruz Azul,Leon,2,1,1.6,0.8,1.78,0.89,H,1.8,3.84,4.57
Mexico,Liga MX,2024/2025,,2025/05/15,04:00,Tigres UANL,Toluca,1,1,0.7,1.6,0.835,1.33,D,1.97,3.34,4.38
Mexico,Liga MX,2024/2025,,2025/05/16,03:00,Cruz Azul,Club America,1,0,0.7,0.4,0.835,0.22,H,2.55,3.03,3.21
Mexico,Liga MX,2024/2025,,2025/05/18,02:00,Toluca,Tigres UANL,3,0,2,0.3,2.45,0.165,H,1.93,3.53,4.26
Mexico,Liga MX,2024/2025,,2025/05/19,02:15,Club America,Cruz Azul,2,1,2.2,0.6,2.11,0.78,H,1.95,3.52,4.22
Mexico,Liga MX,2024/2025,,2025/05/23,03:00,Club America,Toluca,0,0,0.4,0.5,0.22,0.275,D,1.78,3.91,4.6
Mexico,Liga MX,2024/2025,,2025/05/26,02:00,Toluca,Club America,2,0,1.3,0.4,1.615,0.22,H,3.08,3.07,2.55
Mexico,Liga MX,2025/2026,1,2025/07/12,02:00,Puebla,Atlas,2,3,1.9,1.9,1.945,2.395,A,2.52,3.26,3.08
Mexico,Liga MX,2025/2026,1,2025/07/12,04:05,Tijuana,Queretaro,1,0,0.8,0.2,0.89,0.11,H,1.55,4.48,5.9
Mexico,Liga MX,2025/2026,1,2025/07/12,04:00,FC Juarez,Club America,1,1,0.4,1.1,0.67,1.055,D,4.78,3.4,1.88
Mexico,Liga MX,2025/2026,1,2025/07/13,02:00,Toluca,Necaxa,3,1,3,1.2,3,1.11,H,1.54,4.53,5.91
Mexico,Liga MX,2025/2026,1,2025/07/13,02:00,Santos Laguna,UNAM Pumas,3,0,0.6,0.6,1.68,0.33,H,2.86,3.31,2.62
Mexico,Liga MX,2025/2026,1,2025/07/13,04:05,Cruz Azul,Mazatlan,0,0,1.3,0.8,0.715,0.44,D,1.2,7.27,14.11
Mexico,Liga MX,2025/2026,1,2025/07/14,00:00,Pachuca,Monterrey,3,0,1.4,0.5,2.12,0.275,H,2.05,3.74,3.59
Mexico,Liga MX,2025/2026,1,2025/07/14,02:00,Leon,Atletico San Luis,0,1,0.3,1.4,0.165,1.22,A,1.85,3.52,4.77
Mexico,Liga MX,2025/2026,2,2025/07/17,04:05,Santos Laguna,Toluca,2,4,1.2,2.6,1.56,3.23,A,3.38,3.8,2.1
Mexico,Liga MX,2025/2026,2,2025/07/17,02:00,Club America,Tijuana,3,1,1.8,0.7,2.34,0.835,H,1.36,5.46,8.31
Mexico,Liga MX,2025/2026,2,2025/07/19,04:05,Mazatlan,Puebla,2,1,0.9,0.8,1.395,0.89,H,2.37,3.16,3.4
Mexico,Liga MX,2025/2026,2,2025/07/19,02:00,Necaxa,Queretaro,3,1,2.5,0.5,2.725,0.725,H,1.79,3.92,4.53
Mexico,Liga MX,2025/2026,2,2025/07/19,04:00,Atletico San Luis,Monterrey,0,1,0.3,1.8,0.165,1.44,A,3.27,3.59,2.23
Mexico,Liga MX,2025/2026,2,2025/07/20,04:05,Atlas,Cruz Azul,3,3,1.8,3,2.34,3,D,5.05,3.93,1.71
Mexico,Liga MX,2025/2026,2,2025/07/20,02:00,Leon,Guadalajara,1,0,1.2,1.3,1.11,0.715,H,3.39,3.26,2.31
Mexico,Liga MX,2025/2026,2,2025/07/20,19:00,UNAM Pumas,Pachuca,2,3,1,2.3,1.45,2.615,A,3.16,3.32,2.41
Mexico,Liga MX,2025/2026,2,2025/07/20,02:00,Tigres UANL,FC Juarez,1,0,1.6,0.4,1.33,0.22,H,1.42,4.63,8.57
Mexico,Liga MX,2025/2026,3,2025/07/26,02:00,Puebla,Santos Laguna,1,0,3,0.3,2.1,0.165,H,2,3.73,3.75
Mexico,Liga MX,2025/2026,3,2025/07/26,04:00,Tijuana,FC Juarez,1,1,1.3,0.6,1.165,0.78,D,2.18,3.29,3.79
Mexico,Liga MX,2025/2026,3,2025/07/26,02:00,Queretaro,UNAM Pumas,0,2,0.2,0.8,0.11,1.34,A,4.08,3.51,1.98
Mexico,Liga MX,2025/2026,3,2025/07/27,02:00,Toluca,Tigres UANL,3,4,1.7,1.7,2.285,2.735,A,1.7,3.53,5.11
Mexico,Liga MX,2025/2026,3,2025/07/27,04:05,Necaxa,Club America,1,1,1.2,1.2,1.11,1.11,D,3.52,3.66,2.1
Mexico,Liga MX,2025/2026,3,2025/07/27,02:00,Monterrey,Atlas,3,1,2.8,1,2.89,1,H,1.49,4.69,6.6
Mexico,Liga MX,2025/2026,3,2025/07/27,00:00,Pachuca,Mazatlan,1,0,1.7,0.1,1.385,0.055,H,1.4,4.96,8.35
Mexico,Liga MX,2025/2026,3,2025/07/27,00:07,Guadalajara,Atletico San Luis,4,3,1.7,1.4,2.735,2.12,H,1.56,4,6.75
Mexico,Liga MX,2025/2026,3,2025/07/27,02:00,Cruz Azul,Leon,4,1,1.4,0.8,2.57,0.89,H,1.52,4.61,6.1
Mexico,Liga MX,2025/2026,4,2025/08/09,04:00,Tigres UANL,Puebla,7,0,2.4,0.6,4.47,0.33,H,1.41,4.89,8.17
Mexico,Liga MX,2025/2026,4,2025/08/10,04:05,Atlas,Pachuca,0,3,0.8,0.9,0.44,1.845,A,4.17,3.72,1.9
Mexico,Liga MX,2025/2026,4,2025/08/10,02:00,Club America,Queretaro,1,0,1.7,0.2,1.385,0.11,H,1.2,6.92,14.63
Mexico,Liga MX,2025/2026,4,2025/08/10,04:00,Mazatlan,Tijuana,2,2,2.2,1.9,2.11,1.945,D,2.84,3.34,2.63
Mexico,Liga MX,2025/2026,4,2025/08/11,03:05,Santos Laguna,Guadalajara,1,0,1,1.9,1,1.045,H,4.91,4.17,1.68
Mexico,Liga MX,2025/2026,4,2025/08/11,01:00,UNAM Pumas,Necaxa,1,1,1.7,0.7,1.385,0.835,D,2.09,3.56,3.65
Mexico,Liga MX,2025/2026,4,2025/08/12,04:00,FC Juarez,Toluca,0,2,0.3,1,0.165,1.45,A,3.83,3.74,1.98
Mexico,Liga MX,2025/2026,4,2025/08/12,04:05,Atletico San Luis,Cruz Azul,1,2,0.2,1.5,0.56,1.725,A,4.28,3.97,1.82
Mexico,Liga MX,2025/2026,4,2025/08/12,02:00,Leon,Monterrey,1,3,0.9,1.7,0.945,2.285,A,3.17,3.66,2.25
Mexico,Liga MX,2025/2026,5,2025/08/16,02:00,Puebla,Atletico San Luis,0,2,1.2,1.7,0.66,1.835,A,2.34,3.57,3.07
Mexico,Liga MX,2025/2026,5,2025/08/16,04:05,Necaxa,Leon,0,1,1.5,1.6,0.825,1.33,A,2,3.73,3.77
Mexico,Liga MX,2025/2026,5,2025/08/17,02:00,Cruz Azul,Santos Laguna,3,2,3.1,0.5,3.055,1.175,H,1.23,7.04,11.46
Mexico,Liga MX,2025/2026,5,2025/08/17,23:00,Queretaro,Atlas,3,3,1.4,2.1,2.12,2.505,D,3.08,3.29,2.47
Mexico,Liga MX,2025/2026,5,2025/08/17,02:00,Tigres UANL,Club America,1,3,1.2,1.3,1.11,2.065,A,2.28,3.22,3.53
Mexico,Liga MX,2025/2026,5,2025/08/17,04:10,Toluca,UNAM Pumas,1,1,2.2,0.7,1.66,0.835,D,1.75,3.87,4.89
Mexico,Liga MX,2025/2026,5,2025/08/17,02:00,Pachuca,Tijuana,0,2,1.3,0.9,0.715,1.395,A,1.4,4.96,8.09
Mexico,Liga MX,2025/2026,5,2025/08/17,00:07,Guadalajara,FC Juarez,1,2,2.2,1.3,1.66,1.615,A,1.68,4.09,5.07
Mexico,Liga MX,2025/2026,5,2025/08/18,01:00,Monterrey,Mazatlan,3,2,1.8,1.1,2.34,1.505,H,1.35,5.35,8.99
