Date,Home Team,Away Team,Home Win Probability,Draw Probability,Away Win Probability,Home -2,Home -1,Away -2,Away -1
2026-09-12,Beijing Guoan,Yunnan Yukun,0.6560558426823117,0.17252279835771842,0.17142135895996993,0.2609605530955359,0.4479597675749916,0.02187781502408244,0.06803495346335234
2026-09-12,Beijing Guoan,Zhejiang Professional,0.6312346536143569,0.1833925013987277,0.1853728449869155,0.23317605487908305,0.41717571420303245,0.023620471765989526,0.07369910104394094
2026-09-12,Changchun Yatai,Beijing Guoan,0.17871461622697882,0.21606459113021778,0.6052207926428032,0.015542897042054596,0.0599335973892937,0.17653866186335596,0.3622614360703362
2026-09-12,Changchun Yatai,Chengdu Rongcheng,0.13674196316004958,0.20794696611054264,0.6553110707294076,0.0082920270982586,0.03868642039102672,0.20026737327313188,0.4024265886500883
2026-09-12,Changchun Yatai,Chongqing Tonglianglong,0.3203648599301673,0.3259596268936097,0.35367551317622326,0.028320444510273983,0.1102793006755393,0.03523654986336228,0.1289860428072091
2026-09-12,Changchun Yatai,Dalian Yingbo,0.28721263654131135,0.28272102690161766,0.43006633655707077,0.029072962097957414,0.10468485371648292,0.06797696116395217,0.19421760994289744
2026-09-12,Changchun Yatai,Henan Songshan Longmen,0.226199164601845,0.25643787581796085,0.5173629595801941,0.019909054059526764,0.07681265141174057,0.1099172298478018,0.26820806779450895
2026-09-12,Changchun Yatai,Liaoning Tieren,0.33509661159878346,0.26284189902404104,0.40206148937717556,0.04714370862549835,0.14217131170122263,0.06827597154960942,0.18669580136394268
2026-09-12,Changchun Yatai,Meizhou Hakka,0.43906097110566755,0.25687314153467855,0.3040658873596538,0.08372251813236675,0.21528812301102446,0.039825783710890406,0.12452248434783605
2026-09-12,Changchun Yatai,Qingdao Hainiu,0.3595149043867192,0.26749112429248073,0.37299397132080003,0.052898094956238505,0.15602938411609923,0.05703298293267631,0.16489436027004117
2026-09-12,Changchun Yatai,Qingdao West Coast,0.2973601561172566,0.28955585991607075,0.41308398396667273,0.0300599321485133,0.10845447189809052,0.060328262230143086,0.17984082942979207
2026-09-12,Changchun Yatai,Shandong Taishan,0.21991660674679797,0.22774032186999382,0.5523430713832083,0.023547735386531054,0.08143542710570432,0.14628824881054955,0.31554741338295444
2026-09-12,Changchun Yatai,Shanghai Port,0.21127201750590083,0.2383780793228226,0.5503499031712765,0.019464354700775108,0.07307202521220199,0.13527464619565677,0.3046779793972302
2026-09-12,Changchun Yatai,Shanghai Shenhua,0.1775229077697896,0.21326629736117808,0.6092107948690321,0.015689245458603524,0.059951834684469275,0.18127896677741975,0.367837359979158
2026-09-12,Changchun Yatai,Shenzhen Xinpengcheng,0.36664470373023383,0.27512224845604893,0.35823304781371734,0.052279057010234234,0.15708763316116284,0.049828804816210444,0.15166692563966533
2026-09-12,Changchun Yatai,Tianjin Jinmen Tiger,0.30393633132678194,0.2927272998221957,0.4033363688510224,0.03093729941596273,0.11128506445534124,0.056460029299944654,0.1721578283724824
2026-09-12,Changchun Yatai,Wuhan Three Towns,0.32612598636626444,0.2552808359275819,0.4185931777061536,0.04697959820353855,0.13964361115490367,0.07760989850965476,0.2022852222421474
2026-09-12,Changchun Yatai,Yunnan Yukun,0.2811862096619629,0.2467213794526629,0.4720924108853741,0.03606098636202887,0.1137435746683021,0.10166604726692027,0.24480274133367033
2026-09-12,Changchun Yatai,Zhejiang Professional,0.2669180342754233,0.25022071587378236,0.4828612498507945,0.031117469110423124,0.10332495541922113,0.10297301866864723,0.249678331412222
